# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
148.1,-58.8161,-59.3893,-59.2835,-59.0865,-59.2338,-59.8726,-59.5123,-59.4175,-59.8456,-59.1081,-59.7121,-59.9142,-59.1528,-59.1011,-58.6678,-59.5469,-59.3991,-59.2748,-58.1469,-59.367,-59.6508,-59.1529,-59.7766,-59.1036,-58.4363,-59.951,-59.5509,-58.1529,-59.4431
148.2,-58.8255,-59.396,-59.2923,-59.0955,-59.2423,-59.8741,-59.5183,-59.3826,-59.8475,-59.1033,-59.7156,-59.9153,-59.1632,-59.1118,-58.6082,-59.5525,-59.4063,-59.2439,-58.166,-59.3746,-59.6551,-59.1632,-59.7054,-59.1099,-58.3919,-59.9516,-59.5564,-58.1726,-59.4498
148.3,-58.8353,-59.4028,-59.301,-59.1046,-59.2507,-59.8757,-59.5242,-59.3522,-59.8494,-59.1001,-59.7191,-59.9163,-59.1734,-59.1224,-58.5567,-59.558,-59.4135,-59.2172,-58.1851,-59.3822,-59.6594,-59.1734,-59.6423,-59.1167,-58.3542,-59.9522,-59.5619,-58.1923,-59.4564
148.4,-58.8454,-59.4095,-59.3095,-59.1138,-59.2591,-59.8772,-59.5301,-59.3258,-59.8513,-59.0984,-59.7226,-59.9174,-59.1835,-59.1328,-58.5126,-59.5634,-59.4206,-59.1943,-58.2043,-59.3898,-59.6636,-59.1835,-59.5864,-59.1237,-58.3227,-59.9528,-59.5673,-58.212,-59.463
148.5,-58.8557,-59.4162,-59.318,-59.1231,-59.2674,-59.8788,-59.5358,-59.3031,-59.8531,-59.0978,-59.726,-59.9184,-59.1934,-59.1432,-58.4751,-59.5688,-59.4276,-59.1749,-58.2235,-59.3972,-59.6677,-59.1935,-59.5371,-59.131,-58.2966,-59.9534,-59.5726,-58.2316,-59.4695
148.6,-58.8664,-59.4228,-59.3264,-59.1324,-59.2758,-59.8803,-59.5416,-59.2837,-59.8549,-59.0984,-59.7294,-59.9194,-59.2033,-59.1535,-58.4435,-59.5741,-59.4345,-59.1586,-58.2428,-59.4045,-59.6718,-59.2033,-59.4936,-59.1386,-58.2754,-59.9539,-59.5779,-58.2512,-59.4759
148.7,-58.8772,-59.4295,-59.3346,-59.1417,-59.2841,-59.8818,-59.5472,-59.2672,-59.8567,-59.1001,-59.7328,-59.9204,-59.213,-59.1636,-58.4173,-59.5794,-59.4414,-59.1017,-58.262,-59.4118,-59.6759,-59.2131,-59.4555,-59.1464,-58.2586,-59.9545,-59.5831,-58.2707,-59.4823
148.8,-58.8881,-59.4361,-59.3428,-59.151,-59.2923,-59.8832,-59.5528,-59.2534,-59.8585,-59.1026,-59.7361,-59.9214,-59.2226,-59.1737,-58.3958,-59.5846,-59.4482,-59.0111,-58.2812,-59.419,-59.6799,-59.2227,-59.4221,-59.1543,-58.2457,-59.9551,-59.5882,-58.2902,-59.4885
148.9,-58.8992,-59.4426,-59.3509,-59.1604,-59.3005,-59.8847,-59.5583,-59.242,-59.8603,-59.1059,-59.7393,-59.9224,-59.2321,-59.1837,-58.3785,-59.5897,-59.4549,-58.9317,-58.3003,-59.4261,-59.6838,-59.2322,-59.393,-59.1624,-58.2362,-59.9556,-59.5933,-58.3096,-59.4948
149,-58.9104,-59.4492,-59.3588,-59.1697,-59.3087,-59.8861,-59.5637,-59.2327,-59.862,-59.1099,-59.7426,-59.9233,-59.2415,-59.1935,-58.3651,-59.5948,-59.4615,-58.8623,-58.3193,-59.4331,-59.6877,-59.2416,-59.3678,-59.1707,-58.2299,-59.9562,-59.5983,-58.3288,-59.5009
149.1,-58.9217,-59.4556,-59.3667,-59.179,-59.3168,-59.8875,-59.5691,-59.2253,-59.8637,-59.1145,-59.7458,-59.9243,-59.2508,-59.2033,-58.3551,-59.5998,-59.4681,-58.8018,-58.3383,-59.44,-59.6916,-59.2509,-59.3461,-59.179,-58.2265,-59.9567,-59.6033,-58.3479,-59.507
149.2,-58.9331,-59.462,-59.3745,-59.1883,-59.3248,-59.8889,-59.5744,-59.2197,-59.8654,-59.1197,-59.7489,-59.9252,-59.26,-59.2129,-58.3481,-59.6047,-59.4746,-58.7494,-58.3572,-59.4469,-59.6954,-59.2601,-59.3275,-59.1874,-58.2254,-59.9573,-59.6082,-58.367,-59.513
149.3,-58.9444,-59.4684,-59.3822,-59.1975,-59.3328,-59.8903,-59.5797,-59.2156,-59.8671,-59.1254,-59.752,-59.9261,-59.269,-59.2224,-58.3439,-59.6096,-59.481,-58.7042,-58.3759,-59.4536,-59.6992,-59.2691,-59.3117,-59.1958,-58.2267,-59.9578,-59.613,-58.3858,-59.519
149.4,-58.9559,-59.4747,-59.3897,-59.2067,-59.3407,-59.8917,-59.5849,-59.2128,-59.8687,-59.1315,-59.7551,-59.9271,-59.278,-59.2319,-58.3421,-59.6144,-59.4873,-58.6655,-58.3946,-59.4603,-59.7029,-59.2781,-59.2984,-59.2043,-58.2298,-59.9583,-59.6178,-58.4046,-59.5248
149.5,-58.9673,-59.481,-59.3126,-59.2158,-59.3485,-59.893,-59.59,-59.2113,-59.8703,-59.1379,-59.7581,-59.928,-59.2868,-59.2412,-58.3424,-59.6191,-59.4936,-58.6326,-58.4043,-59.467,-59.7066,-59.2869,-59.2874,-59.2128,-58.2348,-59.9588,-59.6225,-58.4231,-59.5306
149.6,-58.9787,-59.4872,-59.2447,-59.2249,-59.3563,-59.8943,-59.595,-59.2109,-59.8719,-59.1447,-59.7611,-59.9289,-59.2956,-59.2504,-58.3447,-59.6238,-59.4998,-58.6049,-58.3405,-59.4646,-59.7102,-59.2957,-59.2785,-59.2214,-58.2413,-59.9594,-59.6272,-58.4416,-59.5364
149.7,-58.99,-59.4933,-59.1851,-59.234,-59.364,-59.8956,-59.6,-59.2115,-59.8735,-59.1518,-59.7641,-59.9297,-59.3042,-59.2595,-58.3487,-59.6285,-59.5059,-58.5819,-58.2857,-59.3873,-59.7138,-59.3043,-59.2713,-59.2299,-58.2491,-59.9599,-59.6318,-58.4598,-59.5421
149.8,-59.0014,-59.4994,-59.133,-59.2429,-59.3716,-59.8969,-59.605,-59.2129,-59.8751,-59.1591,-59.767,-59.9306,-59.3127,-59.2685,-58.3542,-59.6331,-59.512,-58.5631,-58.239,-59.3191,-59.7173,-59.3128,-59.2658,-59.2385,-58.2582,-59.9604,-59.6363,-58.478,-59.5477
149.9,-59.0127,-59.5055,-59.0876,-59.2518,-59.3791,-59.8982,-59.6098,-59.2151,-59.8766,-59.1666,-59.7699,-59.9315,-59.3212,-59.2775,-58.3611,-59.6376,-59.5179,-58.5481,-58.1995,-59.2592,-59.7208,-59.3213,-59.2618,-59.247,-58.2684,-59.9608,-59.6408,-58.4959,-59.5532
150,-59.0239,-59.5114,-59.0482,-59.2607,-59.3866,-59.8995,-59.6147,-59.218,-59.8782,-59.1743,-59.7727,-59.9323,-59.3295,-59.2863,-58.3692,-59.6421,-59.5238,-58.5364,-58.1665,-59.2067,-59.7243,-59.3296,-59.2591,-59.2555,-58.2795,-59.9613,-59.6452,-58.5137,-59.5587
150.1,-59.0351,-59.5173,-59.0142,-59.2694,-59.394,-59.9007,-59.6194,-59.2216,-59.8797,-59.1822,-59.7755,-59.9332,-59.3377,-59.295,-58.3783,-59.6465,-59.5297,-58.5278,-58.1393,-59.1608,-59.7277,-59.3378,-59.2575,-59.2639,-58.2914,-59.9618,-59.6496,-58.5313,-59.5641
150.2,-59.0463,-59.5232,-58.9851,-59.2781,-59.4013,-59.9019,-59.6241,-59.2256,-59.8812,-59.1902,-59.7783,-59.934,-59.3458,-59.3036,-58.3884,-59.6509,-59.5355,-58.5218,-58.1173,-59.1209,-59.731,-59.3459,-59.257,-59.2723,-58.304,-59.9623,-59.6539,-58.5487,-59.5695
150.3,-59.0573,-59.5289,-58.9603,-59.2867,-59.4086,-59.9032,-59.6287,-59.2302,-59.8827,-59.1982,-59.781,-59.9348,-59.3539,-59.3121,-58.3992,-59.6552,-59.5412,-58.5182,-58.1,-59.0864,-59.7344,-59.354,-59.2575,-59.2807,-58.3173,-59.9628,-59.6582,-58.566,-59.5748
150.4,-59.0683,-59.5347,-58.9395,-59.2952,-59.4157,-59.9044,-59.6333,-59.2352,-59.8841,-59.2064,-59.7837,-59.9356,-59.3618,-59.3205,-58.4108,-59.6594,-59.5468,-58.5168,-58.0868,-59.0568,-59.7376,-59.3619,-59.2587,-59.2891,-58.3312,-59.9632,-59.6624,-58.5831,-59.58
150.5,-59.0792,-59.5403,-58.8875,-59.3036,-59.4228,-59.9056,-59.6378,-59.2405,-59.8855,-59.2146,-59.7864,-59.9364,-59.3696,-59.3288,-58.423,-59.6636,-59.5524,-58.5173,-58.0774,-59.0314,-59.7409,-59.3697,-59.2608,-59.2973,-58.3455,-59.9637,-59.6666,-58.6,-59.5851
150.6,-59.09,-59.5459,-58.7933,-59.312,-59.4298,-59.9067,-59.6423,-59.2462,-59.887,-59.2229,-59.7891,-59.9372,-59.3774,-59.337,-58.4357,-59.6678,-59.5579,-58.5195,-58.0713,-59.01,-59.7441,-59.3255,-59.2634,-59.3056,-58.3602,-59.9641,-59.6707,-58.6167,-59.5903
150.7,-59.1008,-59.5515,-58.711,-59.3203,-59.4368,-59.9079,-59.6467,-59.2522,-59.8884,-59.2312,-59.7917,-59.938,-59.385,-59.3451,-58.449,-59.6719,-59.5633,-58.5233,-58.0681,-58.9921,-59.7473,-59.2543,-59.2667,-59.3137,-58.3752,-59.9646,-59.6748,-58.6332,-59.5953
150.8,-59.1114,-59.5569,-58.6392,-59.3285,-59.4436,-59.909,-59.6511,-59.2584,-59.8898,-59.2395,-59.7943,-59.9388,-59.3926,-59.3531,-58.4626,-59.6759,-59.5687,-58.5284,-58.0676,-58.9773,-59.7504,-59.1917,-59.2705,-59.3218,-58.3905,-59.965,-59.6788,-58.6496,-59.6003
150.9,-59.1219,-59.5623,-58.5769,-59.3366,-59.4504,-59.9102,-59.6554,-59.2648,-59.8911,-59.2478,-59.7968,-59.9395,-59.4,-59.361,-58.4765,-59.6799,-59.574,-58.5346,-58.0694,-58.9654,-59.7535,-59.1369,-59.2747,-59.3298,-58.4061,-59.9654,-59.6828,-58.6658,-59.6052
151,-59.1324,-59.5677,-58.5232,-59.3446,-59.4571,-59.9113,-59.6597,-59.2714,-59.8925,-59.2561,-59.7993,-59.9403,-59.4074,-59.3689,-58.4908,-59.6839,-59.5792,-58.5419,-58.0733,-58.956,-59.7565,-59.0891,-59.2794,-59.3378,-58.4219,-59.9659,-59.6867,-58.6819,-59.6101
151.1,-59.1427,-59.573,-58.4771,-59.3525,-59.4637,-59.9124,-59.6639,-59.2781,-59.8938,-59.2644,-59.8018,-59.941,-59.4147,-59.3766,-58.5052,-59.6878,-59.5844,-58.5502,-58.0791,-58.9488,-59.6744,-59.0476,-59.2844,-59.3457,-58.4378,-59.9663,-59.6906,-58.6977,-59.6149
151.2,-59.153,-59.5782,-58.4379,-59.3604,-59.4703,-59.9135,-59.668,-59.285,-59.8951,-59.2727,-59.8043,-59.9417,-59.4219,-59.3843,-58.5199,-59.6917,-59.5895,-58.5593,-58.0865,-58.9437,-59.6015,-59.0117,-59.2897,-59.3535,-58.4538,-59.9667,-59.6944,-58.7134,-59.6196
151.3,-59.1631,-59.5834,-58.4049,-59.3681,-59.4768,-59.9145,-59.6721,-59.292,-59.8964,-59.281,-59.8067,-59.9425,-59.429,-59.3918,-58.5348,-59.6955,-59.5946,-58.5691,-58.0954,-58.9403,-59.5371,-58.9809,-59.2953,-59.3612,-58.47,-59.9671,-59.6982,-58.7289,-59.6243
151.4,-59.1732,-59.5885,-58.3774,-59.3758,-59.4832,-59.9156,-59.6762,-59.2991,-59.8977,-59.2892,-59.8091,-59.9432,-59.436,-59.3993,-58.5497,-59.6992,-59.5996,-58.5795,-58.1055,-58.9386,-59.4802,-58.9547,-59.3011,-59.3689,-58.4861,-59.9675,-59.7019,-58.7442,-59.6289
151.5,-59.1831,-59.5935,-58.3548,-59.3834,-59.4895,-59.9166,-59.6802,-59.3062,-59.899,-59.2974,-59.8114,-59.9439,-59.4429,-59.4066,-58.5648,-59.7029,-59.6045,-58.5905,-58.1168,-58.9384,-59.43,-58.9326,-59.3071,-59.3765,-58.5024,-59.9679,-59.7056,-58.7594,-59.6335
151.6,-59.193,-59.5985,-58.3366,-59.3909,-59.4957,-59.9177,-59.6841,-59.3134,-59.9002,-59.3055,-59.8138,-59.9446,-59.4498,-59.4139,-58.5799,-59.7066,-59.6094,-58.602,-58.1291,-58.9394,-59.386,-58.9141,-59.3133,-59.384,-58.5186,-59.9683,-59.7092,-58.7743,-59.638
151.7,-59.2027,-59.6035,-58.3224,-59.3983,-59.5019,-59.9187,-59.688,-59.3206,-59.9015,-59.3136,-59.8161,-59.9453,-59.4565,-59.4211,-58.5951,-59.7102,-59.6142,-58.6138,-58.1423,-58.9416,-59.3475,-58.8989,-59.3196,-59.3915,-58.5348,-59.9687,-59.7128,-58.7892,-59.6425
151.8,-59.2124,-59.6083,-58.3118,-59.4057,-59.508,-59.9197,-59.6919,-59.3279,-59.9027,-59.3216,-59.8184,-59.946,-59.4632,-59.4282,-58.6102,-59.7138,-59.619,-58.6261,-58.1562,-58.9448,-59.3139,-58.8867,-59.3261,-59.3988,-58.551,-59.9691,-59.7163,-58.8038,-59.6469
151.9,-59.2219,-59.6131,-58.3043,-59.4129,-59.5141,-59.9207,-59.6957,-59.3352,-59.9039,-59.3296,-59.8206,-59.9466,-59.4698,-59.4352,-58.6254,-59.7174,-59.6147,-58.6386,-58.1708,-58.9489,-59.2848,-58.8772,-59.3327,-59.4061,-58.5672,-59.9341,-59.7199,-58.8183,-59.6512
152,-59.2313,-59.6179,-58.2997,-59.4201,-59.52,-59.9217,-59.6994,-59.3425,-59.9051,-59.3375,-59.8228,-59.9473,-59.4763,-59.4422,-58.6406,-59.7209,-59.5354,-58.6514,-58.186,-58.9538,-59.2597,-58.87,-59.3393,-59.4133,-58.5833,-59.8529,-59.7233,-58.8326,-59.6555
152.1,-59.1888,-59.6226,-58.2976,-59.4272,-59.5259,-59.9227,-59.7032,-59.3497,-59.9063,-59.3453,-59.825,-59.9479,-59.4828,-59.449,-58.6557,-59.7243,-59.4652,-58.6644,-58.2017,-58.9594,-59.2382,-58.8649,-59.346,-59.4204,-58.5993,-59.7807,-59.7267,-58.8467,-59.6598
152.2,-59.1194,-59.6272,-58.2977,-59.4342,-59.5317,-59.9236,-59.7068,-59.357,-59.9074,-59.3531,-59.8272,-59.9486,-59.4892,-59.4558,-58.6708,-59.7277,-59.4033,-58.6775,-58.2177,-58.9657,-59.2199,-58.8618,-59.3528,-59.4275,-58.6152,-59.7165,-59.7301,-58.8607,-59.664
152.3,-59.0585,-59.6318,-58.2999,-59.4411,-59.5375,-59.9246,-59.7104,-59.3643,-59.9086,-59.3608,-59.8293,-59.9492,-59.4954,-59.4625,-58.6858,-59.7311,-59.3489,-58.6908,-58.2342,-58.9725,-59.2046,-58.8603,-59.3596,-59.4344,-58.6311,-59.6596,-59.7335,-58.8745,-59.6681
152.4,-59.0055,-59.6364,-58.3038,-59.4479,-59.5432,-59.9255,-59.714,-59.3715,-59.9097,-59.3684,-59.8315,-59.9499,-59.5017,-59.4691,-58.7008,-59.7344,-59.3011,-58.7043,-58.2509,-58.9797,-59.1918,-58.8603,-59.3665,-59.4413,-58.6469,-59.6092,-59.7368,-58.8882,-59.6722
152.5,-58.9594,-59.6408,-58.3093,-59.4547,-59.5488,-59.9264,-59.7176,-59.3787,-59.9108,-59.376,-59.8335,-59.9505,-59.5078,-59.4756,-58.7156,-59.7377,-59.2593,-58.7178,-58.2679,-58.9875,-59.1814,-58.8617,-59.3733,-59.4481,-58.6625,-59.5648,-59.74,-58.9017,-59.6763
152.6,-58.9195,-59.6453,-58.3162,-59.4614,-59.5543,-59.9273,-59.7211,-59.3858,-59.9119,-59.3834,-59.8356,-59.9511,-59.5139,-59.4821,-58.7304,-59.7409,-59.223,-58.7313,-58.2851,-58.9955,-59.1731,-58.8643,-59.3802,-59.4549,-58.678,-59.5257,-59.7432,-58.915,-59.6803
152.7,-58.8853,-59.6496,-58.3244,-59.468,-59.5598,-59.9282,-59.7245,-59.393,-59.913,-59.3909,-59.8376,-59.9517,-59.5198,-59.4884,-58.7451,-59.7441,-59.1152,-58.7449,-58.3024,-59.0039,-59.1666,-58.868,-59.387,-59.4615,-58.6935,-59.4914,-59.7464,-58.9282,-59.6842
152.8,-58.8562,-59.654,-58.3336,-59.4745,-59.5652,-59.9291,-59.7279,-59.4,-59.9141,-59.3982,-59.7789,-59.9523,-59.5258,-59.4947,-58.7597,-59.7473,-59.0123,-58.7585,-58.3199,-59.0126,-59.1619,-58.8726,-59.3939,-59.4681,-58.7088,-59.4614,-59.7495,-58.9412,-59.6881
152.9,-58.8315,-59.6582,-58.3439,-59.481,-59.5706,-59.93,-59.7313,-59.407,-59.9152,-59.4055,-59.7023,-59.9529,-59.5316,-59.501,-58.7741,-59.7504,-58.9219,-58.7721,-58.3374,-59.0215,-59.1586,-58.8781,-59.4007,-59.4746,-58.7239,-59.4353,-59.7526,-58.9541,-59.692
153,-58.811,-59.6624,-58.3549,-59.4873,-59.5759,-59.9309,-59.7346,-59.414,-59.9162,-59.4127,-59.6343,-59.9535,-59.5374,-59.5071,-58.7885,-59.7535,-58.8426,-58.7857,-58.3551,-59.0306,-59.1567,-58.8842,-59.4075,-59.481,-58.739,-59.4126,-59.7557,-58.9668,-59.6958
153.1,-58.7941,-59.6666,-58.3668,-59.4936,-59.5811,-59.9317,-59.7379,-59.4209,-59.9173,-59.4198,-59.5741,-59.9541,-59.5431,-59.5132,-58.8027,-59.7566,-58.7735,-58.7992,-58.3727,-59.0399,-59.1561,-58.8911,-59.4143,-59.4874,-58.7539,-59.3931,-59.7587,-58.9794,-59.6995
153.2,-58.7805,-59.6707,-58.3792,-59.4999,-59.5863,-59.9326,-59.7411,-59.4278,-59.9183,-59.4268,-59.521,-59.9546,-59.5487,-59.5192,-58.8168,-59.7596,-58.7134,-58.8127,-58.3903,-59.0493,-59.1565,-58.8985,-59.4211,-59.4937,-58.7686,-59.3765,-59.7617,-58.9918,-59.7033
153.3,-58.7698,-59.6748,-58.3923,-59.506,-59.5914,-59.9334,-59.7443,-59.4346,-59.9193,-59.4338,-59.4742,-59.9552,-59.5543,-59.5251,-58.8308,-59.7626,-58.6614,-58.8262,-58.408,-59.0588,-59.1578,-58.9064,-59.4278,-59.4999,-58.7833,-59.3624,-59.7647,-59.0041,-59.7069
153.4,-58.7617,-59.6788,-58.4058,-59.5121,-59.5964,-59.9342,-59.7475,-59.4413,-59.9203,-59.4406,-59.433,-59.9557,-59.5597,-59.5309,-58.8447,-59.7655,-58.6167,-58.8396,-58.4256,-59.0684,-59.16,-58.9148,-59.4344,-59.506,-58.7977,-59.3505,-59.7676,-59.0162,-59.7105
153.5,-58.756,-59.6828,-58.4197,-59.5181,-59.6014,-59.9351,-59.7506,-59.448,-59.9213,-59.4475,-59.397,-59.9563,-59.5652,-59.5367,-58.8584,-59.7684,-58.5785,-58.8529,-58.4431,-59.0781,-59.163,-58.9235,-59.4411,-59.5121,-58.8121,-59.3408,-59.7704,-59.0282,-59.7141
153.6,-58.7524,-59.6867,-58.434,-59.4392,-59.6063,-59.9359,-59.7537,-59.4546,-59.9223,-59.4542,-59.3656,-59.9568,-59.5705,-59.5424,-58.872,-59.7713,-58.5463,-58.8661,-58.4606,-59.0878,-59.1666,-58.9326,-59.4476,-59.5181,-58.8263,-59.3328,-59.7733,-59.0401,-59.7177
153.7,-58.7506,-59.6905,-58.4486,-59.3696,-59.6111,-59.9367,-59.7567,-59.4612,-59.9232,-59.4608,-59.3384,-59.9574,-59.5758,-59.548,-58.8855,-59.7741,-58.5192,-58.8793,-58.478,-59.0975,-59.1709,-58.942,-59.4541,-59.524,-58.8403,-59.3265,-59.7761,-59.0518,-59.7211
153.8,-58.7505,-59.6944,-58.4634,-59.3083,-59.6159,-59.9375,-59.7597,-59.4677,-59.9242,-59.4674,-59.2799,-59.9579,-59.5811,-59.5536,-58.8988,-59.7769,-58.4969,-58.8923,-58.4954,-59.1073,-59.1756,-58.9516,-59.4606,-59.4612,-58.8542,-59.3217,-59.7789,-59.0633,-59.7246
153.9,-58.752,-59.6981,-58.4785,-59.2545,-59.6207,-59.9382,-59.7627,-59.4741,-59.9251,-59.4739,-59.1792,-59.9584,-59.5862,-59.5591,-58.912,-59.7796,-58.4788,-58.9053,-58.5126,-59.1082,-59.1808,-58.9614,-59.467,-59.3897,-58.868,-59.3182,-59.7816,-59.0748,-59.728
154,-58.7547,-59.7019,-58.4937,-59.2074,-59.6253,-59.939,-59.7657,-59.4805,-59.9261,-59.4804,-59.0905,-59.9589,-59.5913,-59.5645,-58.925,-59.7824,-58.4646,-58.9181,-58.5297,-59.0347,-59.1865,-58.9713,-59.4734,-59.3267,-58.8816,-59.3159,-59.7843,-59.0861,-59.7314
154.1,-58.7586,-59.7055,-58.509,-59.1664,-59.63,-59.9398,-59.7686,-59.4867,-59.927,-59.4867,-59.0125,-59.9595,-59.5964,-59.5521,-58.9379,-59.7851,-58.4536,-58.9309,-58.5467,-58.9705,-59.1925,-58.9815,-59.4446,-59.2714,-58.8951,-59.3147,-59.787,-59.0972,-59.7347
154.2,-58.7636,-59.7092,-58.5245,-59.1308,-59.6345,-59.9405,-59.7714,-59.493,-59.9279,-59.493,-58.9443,-59.96,-59.6013,-59.4745,-58.9507,-59.7877,-58.4458,-58.9435,-58.5635,-58.9144,-59.1988,-58.9917,-59.3699,-59.2229,-58.9084,-59.3144,-59.7896,-59.1082,-59.738
154.3,-58.7695,-59.7128,-58.54,-59.1002,-59.639,-59.9412,-59.7743,-59.4991,-59.9288,-59.4992,-58.8848,-59.9426,-59.6063,-59.406,-58.9634,-59.7904,-58.4406,-58.956,-58.5803,-58.8658,-59.2054,-59.002,-59.3042,-59.1807,-58.9216,-59.3149,-59.7922,-59.1191,-59.7412
154.4,-58.7762,-59.7163,-58.5555,-59.0739,-59.6435,-59.942,-59.777,-59.5052,-59.9297,-59.5053,-58.8331,-59.8596,-59.6111,-59.3456,-58.9759,-59.793,-58.4378,-58.9684,-58.5969,-58.8239,-59.2122,-59.0124,-59.2464,-59.144,-58.9346,-59.3162,-59.7948,-59.1299,-59.7444
154.5,-58.7837,-59.7198,-58.5711,-59.0516,-59.6479,-59.9427,-59.7798,-59.5112,-59.9305,-59.5114,-58.7885,-59.7857,-59.6159,-59.2925,-58.9882,-59.7955,-58.4372,-58.9807,-58.6134,-58.7879,-59.2192,-59.0229,-59.1958,-59.1123,-58.9475,-59.3182,-59.7973,-59.1405,-59.7476
154.6,-58.7918,-59.7233,-58.5867,-59.0328,-59.6522,-59.9434,-59.7825,-59.5172,-59.9314,-59.5174,-58.7501,-59.7201,-59.6207,-59.246,-59.0005,-59.798,-58.4386,-58.9929,-58.6297,-58.7573,-59.2264,-59.0333,-59.1516,-59.0851,-58.9602,-59.3208,-59.7998,-59.151,-59.7507
154.7,-58.8004,-59.7267,-58.6023,-59.0172,-59.6565,-59.9441,-59.7852,-59.5231,-59.9323,-59.5233,-58.7175,-59.6619,-59.6253,-59.2055,-59.0126,-59.8006,-58.4416,-59.0049,-58.6459,-58.7315,-59.2337,-59.0438,-59.1133,-59.0619,-58.9728,-59.3239,-59.8023,-59.1614,-59.7538
154.8,-58.8095,-59.7301,-58.6178,-59.0045,-59.6608,-59.9448,-59.7879,-59.5289,-59.9331,-59.5292,-58.6899,-59.6104,-59.63,-59.1704,-59.0245,-59.803,-58.4461,-59.0168,-58.6619,-58.71,-59.2411,-59.0543,-59.0802,-59.0424,-58.9852,-59.3275,-59.8048,-59.1717,-59.7568
154.9,-58.8191,-59.7334,-58.6333,-58.9944,-59.665,-59.9455,-59.7905,-59.5347,-59.9339,-59.535,-58.6669,-59.565,-59.6345,-59.14,-59.0363,-59.8055,-58.452,-59.0286,-58.6777,-58.6924,-59.2487,-59.0648,-59.0517,-59.0261,-58.9975,-59.2796,-59.8072,-59.1818,-59.7598
155,-58.829,-59.7367,-58.6487,-58.9865,-59.6691,-59.9462,-59.7931,-59.5404,-59.9347,-59.5407,-58.648,-59.525,-59.639,-59.114,-59.048,-59.8079,-58.4591,-59.0403,-58.6935,-58.6783,-59.2563,-59.0752,-59.0275,-59.0128,-59.0097,-59.2051,-59.8096,-59.1918,-59.7628
155.1,-58.8392,-59.74,-58.6641,-58.9807,-59.6732,-59.9468,-59.7957,-59.546,-59.9356,-59.5463,-58.6328,-59.4898,-59.6435,-59.0918,-59.0596,-59.8102,-58.4673,-59.0519,-58.709,-58.6673,-59.264,-59.0857,-59.0071,-59.0021,-59.0217,-59.1397,-59.8119,-59.2017,-59.7657
155.2,-58.8497,-59.7432,-58.6793,-58.9767,-59.6772,-59.9475,-59.7982,-59.5515,-59.9364,-59.5519,-58.6209,-59.4591,-59.6479,-59.0731,-59.071,-59.8126,-58.4763,-59.0633,-58.7244,-58.6591,-59.2717,-59.096,-58.9901,-58.9937,-59.0336,-59.0825,-59.8143,-59.2115,-59.7686
155.3,-58.8604,-59.7464,-58.6945,-58.9744,-59.6812,-59.9481,-59.8007,-59.557,-59.9371,-59.5574,-58.6119,-59.4324,-59.6522,-59.0576,-59.0823,-59.8149,-58.4862,-59.0746,-58.7397,-58.6533,-59.2795,-59.1064,-58.9761,-58.9874,-59.0454,-59.0326,-59.8166,-59.2211,-59.7715
155.4,-58.8714,-59.7495,-58.7096,-58.9736,-59.6851,-59.9488,-59.8032,-59.5625,-59.9379,-59.5628,-58.6055,-59.4092,-59.6565,-59.0448,-59.0935,-59.8172,-58.4969,-59.0858,-58.7548,-58.6498,-59.2872,-59.1167,-58.9649,-58.983,-59.057,-58.9893,-59.8188,-59.2306,-59.7743
155.5,-58.8824,-59.7526,-58.7246,-58.974,-59.689,-59.9494,-59.8056,-59.5678,-59.9387,-59.5682,-58.6015,-59.3892,-59.6608,-59.0346,-59.1045,-59.8195,-58.5081,-59.0969,-58.7697,-58.6483,-59.295,-59.1269,-58.9561,-58.9803,-59.0685,-58.9519,-59.8211,-59.2401,-59.7771
155.6,-58.8936,-59.7557,-58.7394,-58.9757,-59.6929,-59.9501,-59.808,-59.5731,-59.9395,-59.4967,-58.5996,-59.3721,-59.665,-59.0266,-59.1154,-59.8217,-58.5199,-59.1078,-58.7845,-58.6485,-59.3028,-59.137,-58.9495,-58.9791,-59.0798,-58.9198,-59.8233,-59.2494,-59.7799
155.7,-58.9049,-59.7587,-58.7542,-58.9783,-59.6967,-59.9507,-59.8104,-59.5784,-59.9402,-59.4255,-58.5995,-59.3576,-59.6691,-59.0207,-59.1262,-59.8239,-58.5321,-59.1186,-58.7991,-58.6503,-59.3106,-59.1471,-58.9449,-58.9793,-59.091,-58.8925,-59.8255,-59.2586,-59.7826
155.8,-58.9163,-59.7617,-58.7688,-58.9819,-59.7004,-59.9513,-59.8127,-59.5836,-59.941,-59.3628,-58.6011,-59.3454,-59.6732,-59.0166,-59.1368,-59.8261,-58.5448,-59.1293,-58.8135,-58.6536,-59.3183,-59.1571,-58.9072,-58.9806,-59.1021,-58.8695,-59.8276,-59.1832,-59.7853
155.9,-58.9277,-59.7646,-58.7833,-58.9863,-59.7041,-59.9519,-59.815,-59.5887,-59.9417,-59.3076,-58.6042,-59.3353,-59.6772,-59.014,-59.1474,-59.8283,-58.5578,-59.1399,-58.8278,-58.658,-59.3261,-59.167,-58.8258,-58.983,-59.113,-58.8504,-59.8298,-59.1171,-59.7879
