# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28,sweep29,sweep30,sweep31,sweep32
170.8,-58.2374,-59.3761,-59.9051,-58.3116,-57.064,-59.0402,-58.4338,-59.7215,-59.2652,-59.6611,-59.2685,-59.4766,-59.1302,-59.2234,-59.4634,-59.2254,-59.2441,-58.331,-59.8451,-58.8106,-59.1708,-59.2663,-57.4565,-59.9793,-58.8645,-58.8796,-58.7747,-58.5915,-59.7353,-59.1626,-58.6883,-59.1748,-59.8634
170.9,-58.2277,-59.3823,-59.9061,-58.2778,-57.0309,-59.0489,-58.3487,-59.7242,-59.2723,-59.6644,-59.2751,-59.4818,-59.1385,-59.2022,-59.4687,-59.228,-59.2515,-58.3249,-59.8466,-58.8207,-59.1782,-59.2735,-57.4086,-59.9795,-58.8717,-58.8904,-58.7848,-58.6033,-59.7379,-59.1521,-58.701,-59.1828,-59.8648
171,-58.2207,-59.3884,-59.907,-58.2493,-57.0043,-59.0575,-58.2743,-59.7269,-59.2793,-59.6677,-59.2817,-59.4869,-59.1468,-59.184,-59.474,-59.231,-59.2588,-58.321,-59.8481,-58.8309,-59.1856,-59.2806,-57.3685,-59.9797,-58.8792,-58.901,-58.795,-58.6151,-59.7405,-59.1435,-58.7136,-59.1908,-59.8661
171.1,-58.2162,-59.3944,-59.9079,-58.2255,-56.9835,-59.0662,-58.2097,-59.7296,-59.2599,-59.671,-59.2883,-59.4919,-59.1551,-59.1686,-59.4792,-59.2345,-59.2661,-58.3192,-59.8496,-58.8412,-59.193,-59.2877,-57.3352,-59.9799,-58.8695,-58.9116,-58.8053,-58.6271,-59.7431,-59.1366,-58.7261,-59.1986,-59.8675
171.2,-58.2138,-59.4003,-59.9089,-58.206,-56.9678,-59.0748,-58.1538,-59.7323,-59.1851,-59.6743,-59.2948,-59.4969,-59.1632,-59.1556,-59.4843,-59.2383,-59.2733,-58.3191,-59.8511,-58.8514,-59.2004,-59.2947,-57.3081,-59.9801,-58.7955,-58.9221,-58.8156,-58.639,-59.7456,-59.1313,-58.7384,-59.2065,-59.8688
171.3,-58.2134,-59.4062,-59.9098,-58.1902,-56.9567,-59.0834,-58.1057,-59.735,-59.1191,-59.6775,-59.3013,-59.5019,-59.1713,-59.1447,-59.4894,-59.2425,-59.2804,-58.3207,-59.8526,-58.8617,-59.2077,-59.3016,-57.2865,-59.9803,-58.7305,-58.9325,-58.826,-58.651,-59.7482,-59.1273,-58.7507,-59.2142,-59.8701
171.4,-58.2147,-59.4121,-59.9107,-58.1779,-56.9498,-59.0919,-58.0645,-59.7376,-59.0609,-59.6807,-59.3078,-59.5068,-59.1794,-59.1359,-59.4944,-59.2469,-59.2874,-58.3237,-59.8541,-58.796,-59.2151,-59.3085,-57.2699,-59.9805,-58.6738,-58.9428,-58.8364,-58.663,-59.7507,-59.1246,-58.7628,-59.2219,-59.8714
171.5,-58.2176,-59.4179,-59.9115,-58.1687,-56.9464,-59.1004,-58.0297,-59.7402,-59.0099,-59.615,-59.3143,-59.5117,-59.1873,-59.1287,-59.4994,-59.2516,-59.2944,-58.3279,-59.8555,-58.7305,-59.2224,-59.3153,-57.2577,-59.9807,-58.6244,-58.953,-58.8467,-58.675,-59.7531,-59.1231,-58.7748,-59.2295,-59.8727
171.6,-58.2219,-59.4236,-59.9124,-58.1622,-56.9464,-59.1089,-58.0005,-59.7428,-58.9653,-59.5403,-59.3208,-59.5165,-59.1952,-59.1232,-59.5043,-59.2565,-59.3014,-58.3333,-59.857,-58.6733,-59.2296,-59.322,-57.2494,-59.9809,-58.5817,-58.9632,-58.8571,-58.6869,-59.6097,-59.1225,-58.7867,-59.237,-59.8739
171.7,-58.2274,-59.4293,-59.9133,-58.1581,-56.9492,-59.1173,-57.9764,-59.7453,-58.9264,-59.4741,-59.3272,-59.5213,-59.203,-59.1191,-59.5092,-59.2616,-59.3082,-58.3397,-59.8584,-58.6235,-59.2369,-59.3286,-57.2446,-59.9811,-58.5449,-58.9732,-58.8674,-58.6989,-59.4576,-59.1228,-58.7985,-59.2445,-59.8752
171.8,-58.234,-59.4349,-59.9142,-58.1562,-56.9547,-59.1257,-57.9568,-59.7478,-58.8927,-59.4154,-59.3335,-59.526,-59.2108,-59.1163,-59.5141,-59.2668,-59.315,-58.347,-59.8598,-58.5803,-59.2441,-59.3352,-57.2429,-59.9813,-58.5134,-58.9832,-58.8778,-58.7108,-59.3224,-59.124,-58.8102,-59.2519,-59.8764
171.9,-58.2415,-59.4405,-59.915,-58.1563,-56.9624,-59.134,-57.9413,-59.7503,-58.8637,-59.3635,-59.3399,-59.5307,-59.2185,-59.1146,-59.5189,-59.2722,-59.3217,-58.3551,-59.8612,-58.5432,-59.2512,-59.3418,-57.2441,-59.9814,-58.4867,-58.9931,-58.8881,-58.7226,-59.2023,-59.1258,-58.8218,-59.2592,-59.8776
172,-58.25,-59.446,-59.9159,-58.1581,-56.9722,-59.1422,-57.9294,-59.7528,-58.8388,-59.3177,-59.3462,-59.5353,-59.2261,-59.1139,-59.5236,-59.2778,-59.3284,-58.3638,-59.8625,-58.5114,-59.2584,-59.3482,-57.2478,-59.9816,-58.4643,-59.0028,-58.8983,-58.7344,-59.0959,-59.1283,-58.8332,-59.2665,-59.8789
172.1,-58.2592,-59.4514,-59.9167,-58.1615,-56.9837,-59.1504,-57.9207,-59.7553,-58.8177,-59.2775,-59.3524,-59.5399,-59.2337,-59.1141,-59.5283,-59.2834,-59.335,-58.3732,-59.8639,-58.4844,-59.2654,-59.3546,-57.2536,-59.9818,-58.4458,-59.0125,-58.9086,-58.7462,-59.0019,-59.1313,-58.8446,-59.2737,-59.8801
172.2,-58.269,-59.4569,-59.9175,-58.1662,-56.9969,-59.1586,-57.915,-59.7577,-58.8,-59.2422,-59.3586,-59.5444,-59.2411,-59.1152,-59.533,-59.2891,-59.3415,-58.3832,-59.8653,-58.4618,-59.2724,-59.361,-57.2615,-59.982,-58.4307,-59.0221,-58.9187,-58.7579,-58.91,-59.1349,-58.8558,-59.2373,-59.8813
172.3,-58.2795,-59.4622,-59.9183,-58.1722,-57.0115,-59.1667,-57.9119,-59.7601,-58.7853,-59.2113,-59.3648,-59.5489,-59.2485,-59.117,-59.5376,-59.2949,-59.348,-58.3936,-59.8666,-58.443,-59.2794,-59.3673,-57.271,-59.9822,-58.4188,-59.0317,-58.9289,-58.7696,-58.754,-59.1389,-58.867,-59.1645,-59.8824
172.4,-58.2904,-59.4675,-59.9191,-58.1793,-57.0274,-59.1747,-57.911,-59.7625,-58.7733,-59.1845,-59.3709,-59.5534,-59.2559,-59.1194,-59.5421,-59.3007,-59.3544,-58.3371,-59.8679,-58.4278,-59.2863,-59.3735,-57.2822,-59.9823,-58.4096,-59.0411,-58.9389,-58.7811,-58.6162,-59.1432,-58.878,-59.1003,-59.8836
172.5,-58.3018,-59.4728,-59.92,-58.1874,-57.0443,-59.1826,-57.9123,-59.7648,-58.7638,-59.1614,-59.377,-59.5578,-59.2632,-59.1224,-59.5467,-59.3066,-59.3607,-58.2724,-59.8692,-58.4157,-59.2932,-59.3797,-57.2947,-59.9825,-58.4029,-59.0504,-58.9489,-58.7926,-58.4946,-59.148,-58.889,-59.0438,-59.8848
172.6,-58.3137,-59.478,-59.9207,-58.1963,-57.0622,-59.1905,-57.9154,-59.7672,-58.7564,-59.1414,-59.383,-59.5621,-59.2704,-59.126,-59.5511,-59.3125,-59.367,-58.2163,-59.8705,-58.4064,-59.3,-59.3858,-57.3084,-59.9827,-58.3985,-59.0597,-58.9589,-58.8041,-58.3877,-59.153,-58.8998,-58.9942,-59.8859
172.7,-58.3258,-59.4831,-59.9215,-58.206,-57.031,-59.1983,-57.9202,-59.7695,-58.7422,-59.1245,-59.389,-59.5665,-59.2775,-59.13,-59.5556,-59.3185,-59.3733,-58.168,-59.8718,-58.3996,-59.3068,-59.3918,-57.3232,-59.9829,-58.396,-59.0689,-58.9688,-58.8154,-58.294,-59.1584,-58.9105,-58.9509,-59.887
172.8,-58.3382,-59.4882,-59.9223,-58.2163,-56.9748,-59.2061,-57.9264,-59.7718,-58.6558,-59.1101,-59.3949,-59.5708,-59.2846,-59.1344,-59.5599,-59.3245,-59.3794,-58.1266,-59.8731,-58.395,-59.3135,-59.3978,-57.3389,-59.983,-58.3954,-59.0779,-58.9786,-58.8267,-58.212,-59.1639,-58.9211,-58.9132,-59.8882
172.9,-58.3509,-59.4932,-59.9231,-58.2272,-56.9276,-59.2138,-57.9339,-59.774,-58.58,-59.0981,-59.4008,-59.575,-59.2916,-59.1391,-59.5643,-59.3305,-59.3855,-58.0916,-59.8744,-58.3925,-59.3201,-59.4037,-57.3554,-59.9832,-58.3963,-59.0869,-58.9883,-58.8379,-58.1407,-59.1697,-58.9317,-58.8806,-59.8893
173,-58.3638,-59.4982,-59.9239,-58.2387,-56.8885,-59.2214,-57.9426,-59.7763,-58.5138,-59.0883,-59.4066,-59.5792,-59.2985,-59.1442,-59.5686,-59.268,-59.3916,-58.0621,-59.8756,-58.3918,-59.3267,-59.4096,-57.3727,-59.9834,-58.3987,-59.0959,-58.998,-58.849,-58.0788,-59.1756,-58.9421,-58.8525,-59.8904
173.1,-58.3769,-59.5032,-59.9246,-58.2506,-56.8566,-59.229,-57.9523,-59.7785,-58.4561,-59.0804,-59.4124,-59.5833,-59.3054,-59.1495,-59.5729,-59.1967,-59.3976,-58.0376,-59.8244,-58.3926,-59.3333,-59.4154,-57.3906,-59.9835,-58.4023,-59.1047,-59.0076,-58.86,-58.0255,-59.1817,-58.9524,-58.8285,-59.8915
173.2,-58.3901,-59.5081,-59.9254,-58.2628,-56.8313,-59.2365,-57.9629,-59.7807,-58.4061,-59.0741,-59.4181,-59.5875,-59.3122,-59.1551,-59.5771,-59.1339,-59.4035,-58.0177,-59.7458,-58.3949,-59.3398,-59.4212,-57.409,-59.9837,-58.4071,-59.1134,-59.0171,-58.8709,-57.9799,-59.188,-58.9626,-58.8082,-59.8925
173.3,-58.4035,-59.5129,-59.9261,-58.2755,-56.8118,-59.2439,-57.9743,-59.7828,-58.3629,-59.0695,-59.4238,-59.5915,-59.319,-59.1609,-59.5813,-59.0785,-59.4094,-58.0018,-59.6758,-58.3985,-59.3462,-59.4269,-57.4279,-59.9839,-58.4129,-59.1221,-59.0266,-58.8818,-57.9411,-59.1943,-58.9727,-58.7912,-59.8936
173.4,-58.4169,-59.5177,-59.9268,-58.2884,-56.7974,-59.2513,-57.9864,-59.785,-58.326,-59.0662,-59.4294,-59.5956,-59.3256,-59.1669,-59.5854,-59.03,-59.4152,-57.9895,-59.6135,-58.4033,-59.3526,-59.4325,-57.4472,-59.984,-58.4195,-59.1307,-59.036,-58.8925,-57.9085,-59.2007,-58.9828,-58.7772,-59.8947
173.5,-58.4304,-59.5225,-59.9276,-58.3015,-56.7877,-59.2586,-57.9991,-59.7871,-58.2947,-59.0641,-59.435,-59.5996,-59.3323,-59.1731,-59.5895,-58.9875,-59.4209,-57.9804,-59.5582,-58.409,-59.3589,-59.4381,-57.4668,-59.9842,-58.427,-59.1392,-59.0453,-58.9032,-57.8814,-59.2073,-58.9927,-58.7658,-59.8957
173.6,-58.4439,-59.5272,-59.9283,-58.3149,-56.782,-59.2658,-58.0123,-59.7892,-58.2683,-59.0632,-59.4405,-59.6035,-59.3388,-59.1793,-59.5935,-58.9506,-59.4266,-57.9742,-59.5092,-58.4156,-59.3651,-59.4436,-57.4867,-59.9843,-58.4351,-59.1476,-59.0545,-58.9138,-57.8592,-59.2139,-59.0026,-58.7568,-59.8967
173.7,-58.4575,-59.5319,-59.929,-58.3284,-56.7801,-59.273,-58.026,-59.7913,-58.2465,-59.0632,-59.446,-59.6074,-59.3453,-59.1857,-59.5976,-58.9186,-59.4323,-57.9707,-59.4659,-58.3557,-59.3713,-59.4491,-57.5069,-59.9845,-58.4439,-59.156,-59.0636,-58.9243,-57.8415,-59.2205,-59.0123,-58.7499,-59.8978
173.8,-58.4711,-59.5365,-59.9297,-58.3421,-56.7814,-59.2801,-58.0401,-59.7934,-58.2286,-59.0641,-59.4514,-59.6113,-59.3517,-59.1922,-59.6015,-58.891,-59.4379,-57.9694,-59.4276,-58.2879,-59.3775,-59.4545,-57.5272,-59.9847,-58.4532,-59.1642,-59.0727,-58.9347,-57.8277,-59.2272,-59.0219,-58.745,-59.8988
173.9,-58.4847,-59.5411,-59.9304,-58.3558,-56.7856,-59.2871,-58.0546,-59.7954,-58.2144,-59.0658,-59.4568,-59.6152,-59.3581,-59.1988,-59.6055,-58.8674,-59.4434,-57.9702,-59.394,-58.2291,-59.3836,-59.4599,-57.5477,-59.9848,-58.463,-59.1724,-59.0817,-58.945,-57.8175,-59.2339,-59.0315,-58.7418,-59.8998
174,-58.4983,-59.5456,-59.9311,-58.3697,-56.7924,-59.2941,-58.0693,-59.7122,-58.2034,-59.0683,-59.4621,-59.619,-59.3644,-59.2055,-59.6094,-58.8475,-59.4489,-57.9729,-59.3645,-58.1784,-59.3896,-59.4652,-57.5682,-59.985,-58.4732,-59.1805,-59.0906,-58.9552,-57.8105,-59.2406,-59.041,-58.7401,-59.9008
174.1,-58.5119,-59.5501,-59.9318,-58.3837,-56.8016,-59.301,-58.0843,-59.638,-58.1953,-59.0713,-59.4674,-59.6227,-59.3707,-59.1521,-59.6132,-58.8307,-59.4543,-57.9772,-59.3387,-58.1348,-59.3956,-59.4705,-57.5889,-59.9851,-58.4837,-59.1885,-59.0994,-58.9653,-57.8063,-59.2473,-59.0504,-58.7398,-59.9018
174.2,-58.5254,-59.5545,-59.9325,-58.3976,-56.8127,-59.3079,-58.0995,-59.5721,-58.1898,-59.0749,-59.4727,-59.6265,-59.3769,-59.0808,-59.6171,-58.8169,-59.4597,-57.9829,-59.3163,-58.0977,-59.4015,-59.4757,-57.6097,-59.9853,-58.4946,-59.1965,-59.1082,-58.9754,-57.8047,-59.2541,-59.0596,-58.7407,-59.9028
174.3,-58.5389,-59.5589,-59.9331,-58.4117,-56.8257,-59.3146,-58.1149,-59.5136,-58.1865,-59.0791,-59.4778,-59.6302,-59.383,-59.0181,-59.6208,-58.8056,-59.465,-57.99,-59.2969,-58.0665,-59.4074,-59.4809,-57.6304,-59.9854,-58.5058,-59.2044,-59.1169,-58.9853,-57.8053,-59.2608,-59.0688,-58.7428,-59.9037
174.4,-58.5523,-59.5633,-59.9338,-58.4257,-56.8402,-59.3214,-58.1305,-59.4617,-58.1854,-59.0836,-59.483,-59.6338,-59.389,-58.963,-59.6246,-58.7967,-59.4703,-57.9982,-59.2803,-58.0405,-59.4132,-59.486,-57.6512,-59.9855,-58.5171,-59.2122,-59.1255,-58.9952,-57.808,-59.2676,-59.0779,-58.7458,-59.9047
174.5,-58.5657,-59.5676,-59.9345,-58.4397,-56.8562,-59.328,-58.1461,-59.4159,-58.1861,-59.0885,-59.488,-59.6374,-59.3951,-58.9148,-59.6283,-58.7899,-59.4755,-58.0074,-59.266,-58.0191,-59.419,-59.4911,-57.672,-59.9857,-58.5287,-59.2199,-59.134,-59.005,-57.8124,-59.2743,-59.087,-58.7497,-59.9056
174.6,-58.5791,-59.5719,-59.9351,-58.4537,-56.8734,-59.3346,-58.1618,-59.3755,-58.1885,-59.0938,-59.4931,-59.641,-59.401,-58.8728,-59.632,-58.785,-59.4807,-58.0175,-59.254,-58.0019,-59.4247,-59.4961,-57.6927,-59.9858,-58.5405,-59.2275,-59.1424,-59.0146,-57.8184,-59.281,-59.0959,-58.7543,-59.9066
174.7,-58.5923,-59.5761,-59.9357,-58.4677,-56.8917,-59.3411,-58.1776,-59.34,-58.1923,-59.0994,-59.4981,-59.6446,-59.4069,-58.8364,-59.6004,-58.7817,-59.4858,-58.0284,-59.244,-57.9885,-59.4303,-59.5011,-57.7134,-59.986,-58.5523,-59.2351,-59.1508,-59.0242,-57.8259,-59.2876,-59.1048,-58.7597,-59.9075
174.8,-58.6055,-59.5803,-59.9364,-58.4817,-56.9109,-59.3476,-58.1934,-59.3088,-58.1974,-59.1053,-59.503,-59.6481,-59.4127,-58.805,-59.5227,-58.7799,-59.4909,-58.0401,-59.2358,-57.9785,-59.4359,-59.506,-57.734,-59.9861,-58.5643,-59.2426,-59.1591,-59.0337,-57.8346,-59.2943,-59.1135,-58.7656,-59.9084
174.9,-58.6186,-59.5844,-59.937,-58.4956,-56.931,-59.354,-58.2093,-59.2817,-58.2037,-59.1114,-59.5079,-59.6516,-59.4185,-58.778,-59.4538,-58.7795,-59.4959,-58.0523,-59.2291,-57.9714,-59.4415,-59.5109,-57.7546,-59.9863,-58.5764,-59.2501,-59.1673,-59.0432,-57.8444,-59.3009,-59.1222,-58.7721,-59.9093
175,-58.6316,-59.5885,-59.8521,-58.5094,-56.9518,-59.3603,-58.2251,-59.2581,-58.211,-59.1176,-59.5127,-59.655,-59.4242,-58.7551,-59.3927,-58.7803,-59.5009,-58.0651,-59.2239,-57.9671,-59.4469,-59.5157,-57.7751,-59.9864,-58.5885,-59.2574,-59.1754,-59.0525,-57.8553,-59.3075,-59.1308,-58.7791,-59.9102
175.1,-58.6445,-59.5926,-59.7764,-58.5232,-56.9732,-59.3666,-58.241,-59.2377,-58.2193,-59.1241,-59.5175,-59.6584,-59.4299,-58.7358,-59.3386,-58.7822,-59.5058,-58.0783,-59.22,-57.9651,-59.4524,-59.5205,-57.7954,-59.9865,-58.6007,-59.2647,-59.1835,-59.0617,-57.867,-59.2456,-59.1393,-58.7865,-59.9111
175.2,-58.6574,-59.5966,-59.7089,-58.5369,-56.9952,-59.3729,-58.2568,-59.2202,-58.2283,-59.0544,-59.5223,-59.6618,-59.4355,-58.7198,-59.291,-58.785,-59.5107,-58.0919,-59.1654,-57.9653,-59.4578,-59.5252,-57.8157,-59.9867,-58.6129,-59.2719,-59.1915,-59.0709,-57.8794,-59.1749,-59.1477,-58.7942,-59.912
175.3,-58.6701,-59.6006,-59.6488,-58.5506,-57.0176,-59.379,-58.2726,-59.2053,-58.2381,-58.9851,-59.527,-59.6652,-59.4411,-58.7067,-59.2491,-58.7887,-59.5155,-58.1059,-59.0848,-57.9674,-59.4631,-59.5299,-57.8359,-59.9868,-58.6252,-59.2791,-59.1994,-59.08,-57.8926,-59.1125,-59.1561,-58.8023,-59.9129
175.4,-58.6828,-59.6046,-59.5955,-58.5642,-57.0404,-59.3851,-58.2883,-59.1927,-58.2485,-58.9241,-59.5317,-59.6685,-59.4466,-58.6963,-59.2123,-58.7932,-59.5203,-58.1202,-59.0138,-57.9712,-59.4684,-59.5345,-57.856,-59.9869,-58.6374,-59.2861,-59.2072,-59.0889,-57.9063,-59.0577,-59.1644,-58.8107,-59.9137
175.5,-58.6954,-59.6085,-59.5481,-58.5776,-57.0636,-59.3912,-58.304,-59.1822,-58.2594,-58.8707,-59.5363,-59.6717,-59.452,-58.6882,-59.1802,-58.7983,-59.525,-58.1348,-58.9513,-57.9765,-59.4736,-59.5391,-57.8759,-59.9871,-58.6496,-59.2932,-59.215,-59.0978,-57.9205,-59.0096,-59.1725,-58.8193,-59.9146
175.6,-58.7078,-59.6123,-59.5063,-58.5911,-57.087,-59.3971,-58.3196,-59.1736,-58.2708,-58.8241,-59.5408,-59.675,-59.4574,-58.6822,-59.1524,-58.804,-59.5297,-58.1495,-58.8965,-57.9832,-59.4788,-59.5437,-57.8957,-59.9872,-58.6618,-59.3001,-59.2227,-59.1067,-57.9352,-58.9676,-59.1807,-58.8281,-59.9154
175.7,-58.7202,-59.6162,-59.4693,-58.6044,-57.1106,-59.4031,-58.3351,-59.1668,-58.2827,-58.7837,-59.5454,-59.6782,-59.4628,-58.6781,-59.1282,-58.8103,-59.5343,-58.1645,-58.8486,-57.991,-59.4839,-59.5482,-57.9154,-59.9873,-58.6652,-59.307,-59.2303,-59.1154,-57.9503,-58.931,-59.1887,-58.8371,-59.9163
175.8,-58.7325,-59.62,-59.4367,-58.6176,-57.1344,-59.409,-58.3506,-59.1614,-58.2949,-58.7487,-59.5499,-59.6814,-59.4681,-58.6757,-59.1075,-58.817,-59.5389,-58.1795,-58.8069,-58,-59.489,-59.5526,-57.9349,-59.9874,-58.5947,-59.3138,-59.2378,-59.124,-57.9657,-58.8994,-59.1966,-58.8462,-59.9171
175.9,-58.7446,-59.6237,-59.4082,-58.6307,-57.1584,-59.4148,-58.366,-59.1574,-58.3074,-58.7186,-59.5543,-59.6845,-59.4733,-58.6748,-59.0898,-58.8241,-59.5435,-58.1947,-58.7708,-58.0099,-59.4941,-59.557,-57.9543,-59.9876,-58.5331,-59.3205,-59.2453,-59.1326,-57.9813,-58.8722,-59.2045,-58.8555,-59.9179
176,-58.7567,-59.6274,-59.3832,-58.6438,-57.1824,-59.4205,-58.3813,-59.1546,-58.3202,-58.693,-59.5587,-59.6877,-59.4785,-58.6753,-59.0749,-58.8316,-59.548,-58.21,-58.7398,-58.0206,-59.4386,-59.5614,-57.9736,-59.9877,-58.4795,-59.3272,-59.2527,-59.1411,-57.9972,-58.8489,-59.2123,-58.8649,-59.9188
176.1,-58.7687,-59.6311,-59.3615,-58.6567,-57.2065,-59.4262,-58.3964,-59.153,-58.3332,-58.6713,-59.563,-59.6908,-59.4837,-58.677,-59.0624,-58.8394,-59.5524,-58.2253,-58.7132,-58.032,-59.3652,-59.5657,-57.9927,-59.9878,-58.4331,-59.3338,-59.26,-59.1495,-58.0133,-58.8293,-59.2201,-58.8743,-59.9196
176.2,-58.7806,-59.6348,-59.3426,-58.6695,-57.2306,-59.4319,-58.4115,-59.1523,-58.3464,-58.6533,-59.5674,-59.6938,-59.4887,-58.6797,-59.0522,-58.8475,-59.5569,-58.2407,-58.6908,-58.0441,-59.3002,-59.57,-58.0117,-59.9879,-58.3933,-59.3404,-59.2673,-59.1578,-58.0296,-58.8128,-59.2277,-58.8838,-59.9204
176.3,-58.7923,-59.6384,-59.3264,-58.6066,-57.2548,-59.4375,-58.4265,-59.1525,-58.3598,-58.6384,-59.5716,-59.6968,-59.4938,-58.6834,-59.0439,-58.8558,-59.5612,-58.2561,-58.6719,-58.0567,-59.2428,-59.5743,-58.0305,-59.988,-58.3592,-59.3469,-59.2745,-59.1661,-58.046,-58.7993,-59.2353,-58.8934,-59.9212
176.4,-58.804,-59.6154,-59.3125,-58.5438,-57.2789,-59.443,-58.4414,-59.1534,-58.3733,-58.6265,-59.5759,-59.6999,-59.4988,-58.688,-59.0375,-58.8643,-59.5656,-58.2716,-58.6564,-58.0698,-59.1922,-59.5785,-58.0492,-59.9882,-58.3304,-59.3533,-59.2816,-59.1742,-58.0624,-58.7883,-59.2428,-58.903,-59.9219
176.5,-58.7641,-59.5367,-59.3008,-58.4891,-57.303,-59.4485,-58.4562,-59.1551,-58.3869,-58.6171,-59.58,-59.7028,-59.5037,-58.642,-59.0326,-58.873,-59.5699,-58.287,-58.6438,-58.0834,-59.1478,-59.5826,-58.0677,-59.9883,-58.3063,-59.3596,-59.2886,-59.1823,-58.079,-58.7796,-59.2502,-58.9127,-59.9227
176.6,-58.6973,-59.4668,-59.291,-58.4418,-57.327,-59.4539,-58.4364,-59.1574,-58.4006,-58.61,-59.5842,-59.7058,-59.5086,-58.4944,-59.0292,-58.8818,-59.5741,-58.3024,-58.6338,-58.0973,-59.1089,-59.5868,-58.0861,-59.9884,-58.2863,-59.3659,-59.2956,-59.1903,-58.0956,-58.7731,-59.2576,-58.9223,-59.9235
176.7,-58.6389,-59.4049,-59.2829,-58.401,-57.351,-59.4593,-58.3713,-59.1603,-58.4143,-58.605,-59.5883,-59.7087,-59.5135,-58.3564,-59.027,-58.8908,-59.5783,-58.3177,-58.6262,-58.1115,-59.0751,-59.5908,-58.1043,-59.9885,-58.2702,-59.3722,-59.2849,-59.1983,-58.1122,-58.7684,-59.2649,-58.9319,-59.9242
176.8,-58.5881,-59.3501,-59.2763,-58.3662,-57.3749,-59.4646,-58.3149,-59.1636,-58.4281,-58.6019,-59.5924,-59.7116,-59.5183,-58.235,-59.026,-58.8999,-59.5825,-58.333,-58.6207,-58.126,-59.0457,-59.5949,-58.1224,-59.9442,-58.2574,-59.3784,-59.209,-59.2061,-58.1289,-58.7653,-59.2721,-58.9416,-59.925
176.9,-58.544,-59.3018,-59.2711,-58.3367,-57.3987,-59.4699,-58.2661,-59.1674,-58.4419,-58.6004,-59.5964,-59.7144,-59.523,-58.1285,-59.0261,-58.909,-59.5866,-58.3483,-58.6171,-58.1408,-59.0203,-59.5989,-58.1403,-59.7781,-58.2476,-59.3845,-59.1421,-59.2139,-58.1455,-58.7638,-59.2792,-58.9512,-59.9257
177,-58.5061,-59.2593,-59.2672,-58.3119,-57.4224,-59.4751,-58.2243,-59.1716,-58.4557,-58.6005,-59.6004,-59.7172,-59.5277,-58.0354,-59.027,-58.9182,-59.5907,-58.3635,-58.6153,-58.1557,-58.9986,-59.6029,-58.158,-59.63,-58.2406,-59.3905,-59.0831,-59.2216,-58.1621,-58.7636,-59.2863,-58.9608,-59.9265
177.1,-58.4737,-59.222,-59.2643,-58.2914,-57.446,-59.4803,-58.1886,-59.1761,-58.4695,-58.6018,-59.6043,-59.72,-59.5324,-57.9544,-59.0288,-58.9275,-59.5947,-58.3786,-58.6149,-58.1707,-58.9801,-59.6068,-58.1756,-59.4981,-58.236,-59.3965,-59.0313,-59.2293,-58.1787,-58.7646,-59.2933,-58.9704,-59.9272
177.2,-58.4463,-59.1894,-59.2625,-58.2747,-57.4694,-59.4854,-58.1585,-59.181,-58.4833,-58.6043,-59.6082,-59.7228,-59.537,-57.8841,-59.0313,-58.9368,-59.5987,-58.3937,-58.6159,-58.1859,-58.9646,-59.6107,-58.1931,-59.3808,-58.2336,-59.4025,-58.9859,-59.2368,-58.1952,-58.7667,-59.3003,-58.9799,-59.9279
177.3,-58.4232,-59.161,-59.2616,-58.2615,-57.4927,-59.4905,-58.1335,-59.1861,-58.4971,-58.6079,-59.6121,-59.7256,-59.5416,-57.8234,-58.9583,-58.9462,-59.6027,-58.4086,-58.6181,-58.2012,-58.9517,-59.6145,-58.2104,-59.2768,-58.2331,-59.4084,-58.9463,-59.2443,-58.2117,-58.7697,-59.3072,-58.9894,-59.9286
177.4,-58.4042,-59.1365,-59.2614,-58.2513,-57.5159,-59.4955,-58.1129,-59.1914,-58.5108,-58.6125,-59.6159,-59.7283,-59.5461,-57.7715,-58.8862,-58.9555,-59.6066,-58.4235,-58.6213,-58.2166,-58.9412,-59.6183,-58.2276,-59.1845,-58.2343,-59.4142,-58.912,-59.2517,-58.2281,-58.7736,-59.314,-58.9988,-59.9294
177.5,-58.3887,-59.1154,-59.262,-58.2439,-57.5389,-59.5005,-58.0963,-59.197,-58.5244,-58.6178,-59.6197,-59.731,-59.5506,-57.7273,-58.8228,-58.9648,-59.6105,-58.4383,-58.6256,-58.232,-58.9328,-59.6221,-58.2446,-59.1029,-58.2371,-59.4199,-58.8824,-59.2591,-58.2445,-58.7782,-59.3207,-59.0082,-59.9301
177.6,-58.3763,-59.0973,-59.2283,-58.2389,-57.5618,-59.5054,-58.0833,-59.2027,-58.5381,-58.6239,-59.6235,-59.7336,-59.555,-57.6901,-58.7674,-58.9742,-59.6144,-58.453,-58.6307,-58.2474,-58.9263,-59.6258,-58.2614,-59.0309,-58.2413,-59.4257,-58.857,-59.2663,-58.2607,-58.7835,-59.3274,-59.0176,-59.9308
